Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765215618.3147707,-1,2,4,-5,-7,-1,-3,-1,REST
1765215618.3301077,-1,-3,-3,-2,-2,-1,-2,-1,REST
1765215618.352184,-3,-11,0,-4,-5,-3,-1,1,REST
1765215618.3657641,-1,-1,-5,2,9,-1,0,-1,REST
1765215618.3746853,0,1,4,3,-12,0,1,0,REST
1765215618.3898146,-5,-5,-2,0,3,-1,-2,-1,REST
1765215618.4120352,-1,1,-1,3,-8,-2,-1,-1,REST
1765215618.4257567,2,2,-1,6,8,-1,0,-2,REST
1765215618.4350019,-1,2,-2,-4,-2,0,-1,-1,REST
1765215618.4571123,-2,2,2,-3,2,0,-1,0,REST
1765215618.4720511,1,7,1,-9,1,-1,-1,0,REST
1765215618.485837,0,-5,2,-4,1,-1,0,-1,REST
1765215618.494678,-3,-4,-5,-10,-12,-3,0,0,REST
1765215618.5096967,1,1,3,5,5,1,0,-1,REST
1765215618.5320878,-2,2,3,-3,-1,-3,-1,-2,REST
1765215618.5549169,-1,1,2,3,2,1,-2,-3,REST
1765215618.5698454,0,3,0,-1,-14,-2,-3,0,REST
1765215618.5921555,-2,-7,-3,-3,3,-1,-1,-1,REST
1765215618.6136725,-1,0,3,6,-3,0,1,0,REST
1765215618.622298,-1,-5,-1,3,12,-2,-1,0,REST
1765215618.6295948,0,1,1,0,4,-2,-1,0,REST
1765215618.6528559,-2,-14,5,3,2,-2,-3,0,REST
1765215618.6746428,-2,0,-3,-3,-6,0,0,1,REST
1765215618.6896198,-2,-8,-7,-7,-7,-3,-4,-2,REST
1765215618.7122023,-5,-6,-13,-5,5,-1,-2,-2,REST
1765215618.73464,0,5,-4,1,5,-1,-1,-3,REST
1765215618.7491114,0,-5,-5,2,-3,0,0,1,REST
1765215618.7559695,2,0,0,4,7,0,-2,-1,REST
1765215618.7721457,-3,-6,-12,-2,9,-1,-1,0,REST
1765215618.794579,0,1,3,0,-5,0,0,-1,REST
1765215618.8104336,1,4,-2,0,3,-1,-2,-1,REST
1765215618.8158398,-3,3,6,-2,3,0,-1,-1,REST
1765215618.8323317,-1,1,0,16,8,-1,0,0,REST
1765215618.8545783,-3,-7,5,-6,-19,-2,-2,0,REST
1765215618.868918,1,6,4,-4,2,-1,-2,-1,REST
1765215618.8757164,-1,-5,1,-7,-5,-1,-2,0,REST
1765215618.892071,-1,5,7,-2,6,-3,0,-2,REST
1765215618.914603,-4,0,-3,-4,-7,-2,-2,-3,REST
1765215618.9288986,1,-3,7,-2,-2,0,0,-2,REST
1765215618.9356816,-1,-1,1,-8,4,0,-2,-2,REST
1765215618.9521449,1,2,1,-3,-4,-2,-1,0,REST
1765215618.9746227,-3,-3,-11,0,2,-1,-1,-1,REST
1765215618.9890625,1,5,1,-6,-4,-1,0,0,REST
1765215618.9956849,1,2,-5,-4,-19,-3,-2,-1,REST
1765215619.0121396,0,-4,-1,-4,2,0,-2,0,REST
1765215619.034617,-2,-7,-4,0,3,1,-2,-1,REST
1765215619.0482235,-2,0,-7,4,0,0,-3,2,REST
1765215619.0572011,-2,-2,-6,7,3,0,0,-3,REST
1765215619.0721993,2,3,10,-5,2,-2,1,-2,REST
1765215619.0947695,-2,-5,10,0,-7,-2,-1,-1,REST
1765215619.1083064,0,-4,-14,-1,1,-4,8,1,REST
1765215619.1172407,-1,1,2,1,2,12,9,-1,REST
1765215619.1322758,0,1,-5,-6,0,5,-3,-1,REST
1765215619.153734,-1,-3,1,7,-6,-21,-1,-3,REST
1765215619.1621678,3,6,9,17,-11,22,36,8,REST
1765215619.1682072,-3,-7,-14,1,13,2,-2,-2,REST
1765215619.1771703,-3,3,5,-7,-3,-19,-21,-2,REST
1765215619.1921065,-1,-2,8,11,4,6,1,0,REST
1765215619.2145376,-1,-1,-4,-3,18,3,-8,-1,REST
1765215619.2371628,-1,-14,-16,25,-5,-5,0,-1,REST
1765215619.2522032,1,9,11,-9,-17,0,-4,-1,REST
1765215619.2746484,0,10,12,-2,5,1,1,0,REST
1765215619.2885668,-1,-1,-2,-10,-9,1,1,0,REST
1765215619.2973032,-2,-3,-4,-5,-10,-2,-2,-3,REST
1765215619.3121405,-1,-2,-4,2,26,0,-2,-1,REST
1765215619.3345978,-2,1,-7,-5,-2,1,1,0,REST
1765215619.348267,-2,-4,2,-5,-17,0,-1,0,REST
1765215619.3646896,0,-1,5,1,5,4,-2,-1,REST
1765215619.372159,1,0,-6,-13,-18,-5,-3,-3,REST
1765215619.3945484,1,1,7,11,20,-2,-1,-2,REST
1765215619.408244,-2,-2,-7,-9,-6,-2,0,-2,REST
1765215619.417251,-1,1,1,3,7,-9,-2,1,REST
1765215619.432019,-2,0,1,-7,-12,3,-3,-1,REST
1765215619.4546914,-1,1,1,-1,-5,-5,-1,-1,REST
1765215619.4682972,-2,4,-4,-18,-4,0,-1,-1,REST
1765215619.477255,1,5,5,-4,-5,-4,-1,-2,REST
1765215619.492121,-1,-7,-4,-7,-6,-10,-2,-1,REST
1765215619.5145714,-1,-4,6,10,-1,0,-1,-1,REST
1765215619.5372438,-2,-3,-2,4,5,-4,-1,-1,REST
1765215619.5522184,0,0,2,-2,-9,5,1,-1,REST
1765215619.5747354,1,6,5,-1,-14,-1,-1,-1,REST
1765215619.5971303,-2,-4,-3,0,9,10,1,-1,REST
1765215619.6121793,0,0,0,5,-2,-3,-1,0,REST
1765215619.6344652,-2,-1,-5,-2,-3,0,-1,-2,REST
1765215619.6407905,-1,-4,-1,1,18,3,-4,0,REST
1765215619.6571953,0,0,-4,-4,-6,-5,1,-1,REST
1765215619.671459,-2,2,4,-1,-10,-3,-3,-1,REST
1765215619.678302,1,1,-4,1,-18,1,1,0,REST
1765215619.6946118,0,-3,-3,-10,-28,-3,-1,-3,REST
1765215619.7172158,-1,-4,-2,8,8,-6,0,-2,REST
1765215619.731563,0,-3,-2,-2,13,1,0,0,REST
1765215619.738334,-2,-2,6,9,6,-3,0,-2,REST
1765215619.7546594,1,-1,2,17,14,3,-1,-1,REST
1765215619.7772923,-1,7,4,-4,0,4,-1,-2,REST
1765215619.7916462,-1,2,-4,0,3,-2,-1,0,REST
1765215619.7983644,-1,7,0,2,10,1,-2,-2,REST
1765215619.8147902,-2,-8,-3,3,11,-1,-2,0,REST
1765215619.8371909,-2,1,-5,22,0,-1,-2,-1,REST
1765215619.851595,2,-3,-2,-13,-3,-10,0,-1,REST
1765215619.858314,-1,-4,2,2,-13,-6,0,-1,REST
1765215619.8746555,-2,-5,-3,-3,0,0,-1,-2,REST
1765215619.897129,1,8,-2,-10,17,3,-1,-1,REST
1765215619.9115005,0,2,0,-9,-12,1,-1,-1,REST
1765215619.9183805,-3,-8,-1,0,-14,2,-2,-2,REST
1765215619.9347355,-1,-6,6,-6,5,5,-3,-1,REST
1765215619.957206,-1,-3,-19,-4,-2,-4,0,0,REST
1765215619.9714172,-3,-3,-1,4,-8,2,-1,-1,REST
1765215619.9781768,2,0,1,2,-3,-1,-1,-1,REST
1765215619.9946299,0,-3,8,2,-22,-4,0,-1,REST
1765215620.0171206,-1,-4,-5,-4,-1,-2,1,1,REST
1765215620.0307984,-2,0,3,1,2,-1,-2,-1,REST
1765215620.0397696,0,-3,-5,-20,-6,-9,-2,-1,REST
1765215620.054501,-1,1,4,-3,1,-6,-1,0,REST
1765215620.0771403,-2,-3,1,-1,0,2,1,-1,REST
1765215620.0907643,-3,0,-3,-2,0,-1,1,-2,REST
1765215620.0997965,2,10,6,5,-3,-3,2,0,REST
1765215620.114627,-3,-2,-1,4,12,2,0,-1,REST
