Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765202753.4019961,-2,-2,-3,-5,-2,0,-2,-1,REST
1765202753.4167724,-5,-1,-3,-1,-3,-1,-2,-2,REST
1765202753.4230003,4,1,1,0,-2,0,0,1,REST
1765202753.4393675,0,-2,-1,1,0,-1,-1,1,REST
1765202753.4619145,-3,-1,1,-2,1,-1,-1,-2,REST
1765202753.4762907,-6,-10,-7,-5,-3,-1,-3,-3,REST
1765202753.4830632,0,0,1,-1,-2,0,-1,-1,REST
1765202753.4995968,4,7,5,10,2,0,2,1,REST
1765202753.5212002,1,1,4,4,0,0,-2,1,REST
1765202753.529462,-2,-1,0,-3,-2,-2,-1,-1,REST
1765202753.535551,0,-1,-2,-1,-3,-2,1,-1,REST
1765202753.544434,0,1,2,0,-1,1,-1,-1,REST
1765202753.559455,0,0,-6,-3,-1,1,-1,1,REST
1765202753.582365,-1,3,-2,-6,-5,-1,-1,-1,REST
1765202753.5956771,-2,-2,1,-2,-2,-1,-2,0,REST
1765202753.6046605,0,1,0,-1,-2,0,-1,1,REST
1765202753.619515,1,-1,-1,-4,1,-3,-1,-1,REST
1765202753.6419234,2,1,4,2,1,-2,0,-1,REST
1765202753.6554654,0,2,-3,-2,1,-1,-2,-2,REST
1765202753.6645443,-1,-4,1,1,0,0,-2,0,REST
1765202753.6794243,0,-1,1,-1,-1,-2,-1,-3,REST
1765202753.7018943,3,1,3,0,-2,-1,0,1,REST
1765202753.715536,-1,-3,-1,1,-1,0,0,-2,REST
1765202753.724708,0,2,3,0,-1,-2,-1,0,REST
1765202753.739705,-4,-3,-3,-2,-2,-1,-3,1,REST
1765202753.7619376,-4,-5,-6,-2,1,-1,-1,-3,REST
1765202753.7844343,2,0,0,0,-1,1,0,-1,REST
1765202753.7998848,-2,0,-4,-1,0,-2,-2,-1,REST
1765202753.8219037,-3,0,-1,0,-3,-2,-2,-1,REST
1765202753.8355398,1,2,1,-2,1,0,2,-1,REST
1765202753.8446708,-3,-5,-2,4,0,-1,-1,-1,REST
1765202753.8594172,-3,-7,-6,-3,-2,0,-2,-2,REST
1765202753.8823655,0,3,-1,1,-4,0,1,1,REST
1765202753.895605,0,-3,0,4,-1,-1,0,-1,REST
