Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765196500.3339307,0,-3,-3,0,0,0,-1,-1,REST
1765196500.3415449,-4,-2,-1,-4,-1,0,-1,-2,REST
1765196500.3602011,-5,-2,-3,-1,1,2,2,-1,REST
1765196500.3799014,0,2,0,1,0,-1,0,-1,REST
1765196500.4020963,1,-2,-3,-1,0,0,-1,-1,REST
1765196500.4175243,0,-1,-1,-2,0,-4,-1,-2,REST
1765196500.4248865,2,1,-1,1,0,3,2,0,REST
1765196500.439685,0,0,-1,-1,-3,-3,-1,-2,REST
1765196500.4623604,-4,-7,-1,2,-3,-3,-1,-1,REST
1765196500.4772258,-2,1,-3,-3,1,1,-2,0,REST
1765196500.4997933,1,4,2,-2,-1,1,0,-1,REST
1765196500.5221856,2,-1,1,-3,2,0,1,1,REST
1765196500.53719,0,1,0,-1,0,0,-1,-3,REST
1765196500.5598729,-2,-1,-2,-2,-2,-4,-3,0,REST
1765196500.582113,0,-2,-2,0,-3,-1,0,-1,REST
1765196500.5971406,0,0,-1,-2,-2,-1,0,1,REST
1765196500.6196134,-1,-1,1,0,0,0,-3,-2,REST
1765196500.6425455,-5,-7,-1,1,-1,-3,0,0,REST
1765196500.657221,0,0,-1,-2,-1,0,-2,-1,REST
1765196500.6796873,-1,-2,0,-2,-2,-2,-2,0,REST
1765196500.7022285,-1,2,-2,2,0,2,0,0,REST
1765196500.7172055,0,0,0,-3,0,-3,1,-1,REST
1765196500.7399342,0,2,-3,-4,-2,1,0,-1,REST
1765196500.7624192,-1,-3,0,0,-1,0,-1,-2,REST
1765196500.7854939,-2,-1,0,0,-2,0,-1,1,REST
1765196500.7988603,-2,-4,3,-1,0,-1,-1,1,REST
1765196500.807164,1,-2,-1,0,0,-1,-2,2,REST
1765196500.8221228,0,0,-1,-2,-1,0,-1,-1,REST
1765196500.8453488,-1,1,0,3,-1,-6,0,0,REST
1765196500.8589277,1,1,0,-3,0,2,-2,0,REST
1765196500.8671,-5,-2,-1,-2,-2,0,-2,-2,REST
1765196500.8821235,-1,0,-2,-3,-1,1,0,-1,REST
1765196500.9052978,1,-3,-4,-2,-1,-3,-1,-4,REST
1765196500.9281929,-2,-1,0,0,-1,-2,0,-1,REST
1765196500.9421544,0,-1,1,0,-3,-1,-2,-1,REST
1765196500.9646423,-1,0,0,0,1,0,2,0,REST
1765196500.9722338,-1,-2,0,0,-2,-3,-4,-1,REST
1765196500.98784,-4,-3,-1,-3,0,0,-2,-1,REST
1765196501.002181,-2,-2,-2,-2,-1,-2,-1,-3,REST
1765196501.02533,-2,-2,-2,-5,1,0,0,-1,REST
