Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765218240.6957226,-1,-1,0,-2,-3,0,-1,-1,REST
1765218240.7107975,1,-1,-2,-1,0,0,0,-2,REST
1765218240.72503,-1,1,1,-1,-1,0,-2,0,REST
1765218240.733429,1,0,-1,0,-4,-2,1,1,REST
1765218240.7475276,-2,-2,-5,-4,-2,-1,0,-2,REST
1765218240.7557645,-2,-1,-1,1,1,-2,-1,-1,REST
1765218240.770682,-2,-1,2,2,-1,0,-1,0,REST
1765218240.7851784,-4,-2,0,-2,-2,-1,-3,0,REST
1765218240.7932827,-4,-2,-2,-3,3,1,-1,0,REST
1765218240.8075826,-2,0,-1,-1,-2,-1,-2,-2,REST
1765218240.8158317,-3,-1,-1,0,-2,-1,0,0,REST
1765218240.8310912,-1,-4,-3,-2,-1,-2,0,-3,REST
1765218240.8452938,-1,-3,-2,-2,-2,-1,1,-3,REST
1765218240.8534596,0,-4,0,-1,-2,-1,-2,-3,REST
1765218240.867788,1,1,2,0,-1,-1,-3,-1,REST
1765218240.876009,3,-3,-6,-3,-1,-1,-1,-3,REST
1765218240.8910384,0,1,1,0,0,1,0,0,REST
1765218240.905085,4,1,-3,0,-1,-1,-1,1,REST
1765218240.9132833,1,-1,-1,-1,-2,-1,-2,0,REST
1765218240.9275439,-3,-2,-2,-1,1,0,-2,-2,REST
1765218240.9357338,1,-2,0,0,1,-1,0,-1,REST
1765218240.950798,1,0,-1,0,-1,-2,-2,0,REST
1765218240.9651566,-1,-3,-2,-1,2,-1,0,-2,REST
1765218240.9731936,-2,-1,0,1,1,0,-1,-2,REST
1765218240.9875433,-1,-1,-1,-2,-1,0,0,-1,REST
1765218240.995743,-1,0,2,0,-2,0,0,0,REST
1765218241.0107415,-1,0,-2,-2,0,-2,0,-1,REST
1765218241.0251677,-5,-1,1,0,-1,0,1,1,REST
1765218241.0332084,2,-1,-3,-1,1,-1,-1,-2,REST
1765218241.0476983,2,0,-1,2,0,0,0,-1,REST
1765218241.055824,2,0,0,-1,-1,-2,-2,0,REST
1765218241.0707202,-2,-2,-3,-2,-2,-1,0,-3,REST
1765218241.0850117,-2,-1,0,0,-1,1,-2,-1,REST
1765218241.0932229,-1,-1,1,0,1,0,-3,-1,REST
1765218241.1077278,-2,-3,-2,-5,-5,0,0,-2,REST
1765218241.1158717,0,1,0,2,0,-1,1,-1,REST
1765218241.1308033,-1,1,-2,-1,-1,-1,-1,-1,REST
1765218241.145062,-2,-2,-2,-3,0,0,-2,-1,REST
1765218241.153266,-7,-1,0,1,-3,-2,0,3,REST
1765218241.167491,2,-2,-1,1,-1,-2,-2,-1,REST
1765218241.175799,1,0,0,-3,1,0,-2,-1,REST
1765218241.190713,1,0,-2,-1,-2,-3,-2,-2,REST
1765218241.2051342,3,-1,0,-1,0,1,-1,1,REST
1765218241.213381,-1,0,-2,-1,-2,-1,-1,1,REST
1765218241.2276201,-3,-2,-2,-1,-2,-2,-1,-3,REST
1765218241.235828,0,2,1,-1,-2,0,1,-1,REST
1765218241.2500389,-2,-1,-1,0,-1,1,-2,0,REST
1765218241.2579803,0,-3,-3,-2,-1,-1,0,-2,REST
1765218241.2668636,1,-2,-2,-1,-2,-2,0,0,REST
1765218241.2733607,0,-1,-1,-1,0,-1,-3,1,REST
1765218241.2875392,-5,-1,1,-1,1,0,0,-1,REST
1765218241.295832,-3,-2,-2,-2,-1,0,0,-3,REST
1765218241.310191,0,-2,-1,-1,-4,-2,-2,0,REST
1765218241.3184257,-6,-4,-5,-3,-2,-1,1,-1,REST
1765218241.3250575,-1,2,1,2,2,0,-2,-2,REST
1765218241.3332677,-1,-1,0,-1,-2,-3,0,0,REST
1765218241.347739,-5,-4,-4,0,0,-1,-1,0,REST
1765218241.355899,1,-1,0,1,1,-1,0,0,REST
1765218241.3701549,-1,1,1,0,-3,-1,-1,-1,REST
1765218241.3785005,0,-2,-3,-4,-5,0,-1,0,REST
1765218241.393983,0,-2,-3,-3,-1,0,0,0,REST
1765218241.407613,1,-3,-2,-5,-2,-2,0,-2,REST
1765218241.4158347,2,0,1,2,0,-1,-1,-3,REST
1765218241.4301114,0,2,0,1,3,1,0,-1,REST
1765218241.438286,1,-1,0,1,3,0,-4,0,REST
1765218241.4539824,0,0,-1,0,-1,-3,-2,-1,REST
1765218241.4679735,-1,0,1,-1,1,0,1,-1,REST
1765218241.4756818,-4,-3,-3,0,0,-2,-1,-2,REST
1765218241.4900932,-2,-3,-1,1,1,0,-1,-3,REST
1765218241.4982257,-1,-2,-2,-5,2,-2,0,0,REST
1765218241.5132518,-2,2,-2,0,-1,-3,-3,-1,REST
1765218241.5275877,3,1,0,0,-3,0,-1,1,REST
1765218241.5432568,-1,1,0,0,-1,-1,-1,0,REST
1765218241.5500536,-1,-1,-1,2,-2,-1,-1,1,REST
1765218241.55824,-5,0,1,-1,-3,0,1,-3,REST
1765218241.573191,0,0,1,-3,2,1,0,-1,REST
1765218241.5875666,-2,2,2,1,0,-4,-1,0,REST
1765218241.5956647,-2,-2,-3,-3,-1,-2,0,-3,REST
1765218241.6100283,0,0,-1,-2,-2,0,0,-2,REST
1765218241.6182492,1,-3,-2,-2,-1,-3,0,0,REST
1765218241.633213,-1,-2,-1,0,-2,-1,-1,-3,REST
1765218241.6475298,0,-1,-1,1,0,2,0,1,REST
1765218241.6558135,0,-1,0,0,-2,0,-1,1,REST
1765218241.6700258,-1,-4,0,-2,-2,-2,1,-1,REST
1765218241.6784706,1,-2,-3,-1,0,-1,-1,0,REST
1765218241.6931894,-3,-3,-4,-1,-2,-2,0,-1,REST
1765218241.7075753,0,0,-1,-3,2,0,0,-2,REST
1765218241.7157793,-2,1,-1,-1,-4,0,0,-2,REST
1765218241.7300735,0,-1,-1,-3,-2,-2,-2,0,REST
1765218241.7459974,-1,0,-1,-1,-4,0,-1,-1,REST
1765218241.7532597,-2,-3,1,-1,-2,0,0,-2,REST
