Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765211111.0913253,-4,-3,-1,-6,0,0,-1,-1,REST
1765211111.106575,-2,1,-1,-4,-1,0,-2,-1,REST
1765211111.1291788,0,2,0,-3,-5,0,0,-1,REST
1765211111.1522608,0,1,1,-1,0,-2,-3,1,REST
1765211111.166294,-1,1,-1,2,1,0,0,0,REST
1765211111.1890998,1,2,3,2,0,-1,-1,-3,REST
1765211111.2119534,2,4,1,-1,1,0,-1,1,REST
1765211111.2263505,-6,-4,-5,-3,-4,-1,-2,-2,REST
1765211111.2487895,0,-1,0,0,-1,0,0,0,REST
1765211111.2722974,-1,-1,-2,-1,-1,-2,0,-2,REST
1765211111.2864866,-3,-4,-1,0,-1,0,-1,-1,REST
1765211111.308862,-2,-4,-7,-1,-1,-1,0,-1,REST
1765211111.331969,3,3,6,1,2,2,-1,2,REST
1765211111.3464553,-1,0,1,-1,-2,-2,-2,-3,REST
1765211111.3689632,-1,-3,-5,-2,-2,-2,-2,-2,REST
1765211111.392112,-1,-7,-4,-4,-2,-1,1,-1,REST
1765211111.4063556,-1,-1,-4,-3,-1,0,-1,-2,REST
1765211111.428866,2,4,1,0,0,-2,-1,0,REST
1765211111.4520416,-3,-2,-1,-3,-2,-1,0,-2,REST
1765211111.4666188,0,-6,-1,-5,-1,-1,-1,-1,REST
1765211111.4890418,-1,0,-1,0,3,-1,0,0,REST
1765211111.5120997,-2,-2,-5,-2,-4,-3,-1,1,REST
1765211111.5263212,0,3,2,3,5,1,-1,-1,REST
1765211111.5487733,0,-1,5,4,-4,-2,0,0,REST
1765211111.5720224,2,2,-2,-1,6,0,0,0,REST
1765211111.5862906,-4,-5,-5,1,-3,-3,-2,-5,REST
1765211111.6088476,2,4,-1,-3,-4,0,0,2,REST
1765211111.6320043,-3,-1,-1,-1,-2,-1,0,-1,REST
1765211111.6456022,-4,-5,-4,0,5,-1,0,-1,REST
1765211111.6538978,-1,-2,-1,-1,1,-1,-1,-2,REST
1765211111.6688762,-5,-6,-6,-2,-4,-1,-2,-2,REST
1765211111.6913133,0,-1,-3,-2,10,1,0,-2,REST
1765211111.7057357,2,3,0,-5,-16,-2,0,0,REST
1765211111.713957,-2,-4,-3,0,1,2,0,-1,REST
1765211111.7288697,-1,0,1,-2,-4,-1,-1,-1,REST
1765211111.751297,2,1,4,3,-2,-3,-1,1,REST
1765211111.765782,0,-5,-7,-3,12,0,-2,-1,REST
1765211111.773936,1,1,1,5,0,-1,2,1,REST
1765211111.7888443,-2,1,0,-7,-5,-1,-3,-1,REST
1765211111.8113084,0,1,1,0,-3,0,0,0,REST
1765211111.8255804,0,1,1,0,-1,-2,-1,0,REST
1765211111.8337975,-3,-1,-1,0,-3,-1,-1,0,REST
1765211111.8490565,-1,-3,-2,1,-5,0,0,-2,REST
1765211111.8714824,0,-2,3,2,-3,-1,0,0,REST
1765211111.8856692,1,5,5,4,-1,-1,-1,0,REST
1765211111.8938596,-5,-7,-10,-4,-2,-1,-2,-4,REST
1765211111.9089427,0,0,0,2,8,-1,0,-5,REST
1765211111.9314935,-3,-2,-4,-9,-8,-3,-1,-2,REST
1765211111.945905,-4,-3,-1,-1,-2,-1,-2,-1,REST
1765211111.953852,0,-1,1,-2,-2,0,-1,1,REST
1765211111.9693432,1,2,3,4,1,-1,-1,2,REST
1765211111.9913821,-2,-2,-3,2,7,-1,0,-1,REST
1765211112.005793,-3,-6,-7,1,-1,-2,0,-1,REST
1765211112.0138502,-1,0,1,-3,-4,-1,0,-2,REST
1765211112.0288,-1,5,2,6,6,1,2,3,REST
1765211112.0513628,1,2,-1,-5,-8,-2,-1,-1,REST
1765211112.073662,1,-5,-2,-2,-2,0,-2,-2,REST
1765211112.0813308,0,-1,1,1,-1,-1,-1,0,REST
1765211112.0887485,-2,-2,-1,-5,-9,1,0,-1,REST
1765211112.1112866,-1,-4,-8,-7,-9,-2,-1,0,REST
1765211112.1345396,-2,-2,0,-3,2,-2,0,-1,REST
1765211112.1487324,-5,-6,-4,0,-1,-1,-3,-3,REST
1765211112.1712954,2,6,1,1,4,-2,-1,-1,REST
1765211112.194546,-2,-1,-2,-3,-1,0,1,0,REST
1765211112.2088652,-1,-4,-4,0,-2,-2,-2,-3,REST
1765211112.2313457,0,1,2,0,1,1,2,0,REST
1765211112.2546213,0,-4,-2,-2,-3,-1,-2,2,REST
1765211112.268811,0,-4,0,3,6,1,-1,0,REST
1765211112.2913635,-1,0,0,-2,-6,-2,0,-3,REST
1765211112.314864,-2,-1,-2,-3,-3,0,-1,-1,REST
1765211112.3289518,1,6,4,1,0,-1,-2,-1,REST
1765211112.3596544,-2,1,4,2,-4,1,-2,-2,REST
1765211112.3746495,0,-2,-7,-1,10,-2,-1,0,REST
1765211112.3889523,-2,-2,-6,-9,-10,-1,-1,-4,REST
1765211112.4114745,4,3,-1,-2,-6,-3,-3,-1,REST
1765211112.433585,-2,-2,-2,-3,0,-2,1,2,REST
1765211112.4413505,-2,1,-2,-5,-2,-1,-3,-1,REST
1765211112.4489956,-1,-3,1,0,1,0,-2,-1,REST
