Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765212926.6113803,-5,-6,-7,-7,4,1,-1,-4,REST
1765212926.625851,2,1,0,0,-4,-2,-1,-2,REST
1765212926.6344395,0,0,1,10,14,-1,-1,0,REST
1765212926.6569517,0,0,0,-5,-5,0,0,0,REST
1765212926.6706476,-2,0,-2,0,0,0,-2,0,REST
1765212926.679757,0,0,-1,-3,-3,0,-1,2,REST
1765212926.6946418,2,2,0,-4,-6,-4,-1,-1,REST
1765212926.7170386,0,-4,-2,1,-4,-4,-2,0,REST
1765212926.7307563,-4,-1,-2,-5,-4,-3,-2,-2,REST
1765212926.7395823,-2,1,3,1,2,2,-2,1,REST
1765212926.7545161,2,1,3,8,4,6,2,1,REST
1765212926.7770364,-3,-2,0,-6,-7,-4,-1,-2,REST
1765212926.7906115,-3,-7,-8,-4,-2,-3,-2,0,REST
1765212926.7996397,-1,2,3,0,1,0,0,-2,REST
1765212926.8143992,0,0,0,-1,5,3,-1,-1,REST
1765212926.8369427,-1,-1,0,6,10,10,0,0,REST
1765212926.8504906,-2,0,-3,-7,-8,-5,-2,-1,REST
1765212926.8595495,3,2,1,5,4,0,0,0,REST
1765212926.8744366,-1,-1,-1,-1,-3,0,-2,-1,REST
1765212926.8969302,-1,-3,-4,3,-5,-6,-2,-1,REST
1765212926.9105897,-1,-2,1,-1,1,-1,-1,0,REST
1765212926.9197376,-1,0,0,6,4,0,-1,-2,REST
1765212926.9344773,-3,-2,-2,-4,-5,-6,-1,-2,REST
1765212926.956992,0,2,0,0,-1,-3,-1,0,REST
1765212926.9705193,0,-1,0,-6,-1,2,-1,0,REST
1765212926.9794717,0,2,3,5,6,2,0,1,REST
1765212926.9944506,-2,3,2,5,10,0,1,-1,REST
1765212927.016949,-2,0,0,-1,-3,6,-2,-2,REST
1765212927.0307302,-1,-1,-1,0,3,-3,-2,-2,REST
1765212927.0397048,-1,0,-2,-2,-2,0,-1,-1,REST
1765212927.0543506,0,-4,-4,-10,-4,-5,-1,0,REST
1765212927.077108,-1,0,0,3,3,3,1,-2,REST
1765212927.0907857,-1,2,2,-3,-3,2,0,0,REST
1765212927.099712,-1,-2,-1,4,5,3,0,-1,REST
1765212927.1145086,0,-2,-2,-2,-5,-1,-2,-3,REST
1765212927.1374445,-1,0,-4,-6,-7,-7,0,1,REST
1765212927.150602,-2,-2,-2,8,4,2,0,-2,REST
1765212927.1597097,-1,0,-1,-2,-5,-4,-1,0,REST
1765212927.1741893,-3,-4,-2,-7,-5,-4,-2,-2,REST
1765212927.1805937,1,1,-4,-3,-5,0,2,-1,REST
1765212927.196955,-1,-2,-6,3,-5,-4,-1,-3,REST
1765212927.2433152,-2,-1,1,0,-3,0,-2,1,REST
1765212927.249627,-2,-4,-2,-9,-11,-1,1,-1,REST
1765212927.2569542,2,-1,0,4,2,-1,-2,0,REST
1765212927.2796206,1,0,-2,-9,-11,-4,-1,-2,REST
1765212927.294497,1,2,1,-4,0,3,1,2,REST
1765212927.3169732,0,0,1,-8,1,-4,-2,-1,REST
1765212927.339505,1,1,1,0,-3,2,-1,0,REST
1765212927.3537507,-2,-1,0,-7,-5,0,1,-2,REST
