Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765205523.4955761,1,1,3,-4,-2,-2,0,0,REST
1765205523.5095873,-2,1,2,-1,-2,-1,0,-1,REST
1765205523.517362,-2,-2,-2,-1,-2,-1,-1,-3,REST
1765205523.5332165,-1,-4,-2,-1,-1,-1,-1,-1,REST
1765205523.5555382,-2,0,-3,-1,-1,-2,-2,-1,REST
1765205523.5698779,-2,0,-2,-1,0,-4,0,0,REST
1765205523.5930765,0,7,3,0,-1,0,-2,0,REST
1765205523.6155293,-1,-1,1,0,0,1,0,-2,REST
1765205523.629774,2,3,4,0,-3,-2,-1,-1,REST
1765205523.6375191,-1,-2,0,0,0,-2,-1,-2,REST
1765205523.6531405,0,-3,5,0,-3,0,-1,-2,REST
1765205523.675782,3,4,1,1,1,-1,-2,0,REST
1765205523.6900332,-4,-8,-7,-2,-1,1,-1,-1,REST
1765205523.7131937,-1,-5,-9,-3,-2,-1,-2,-2,REST
1765205523.73575,-3,-4,-10,-4,-4,-2,0,-1,REST
1765205523.7580285,1,-1,-2,1,-1,-1,-1,-1,REST
1765205523.7723675,0,6,6,-3,-1,-2,-1,-1,REST
1765205523.796127,0,0,-3,1,-1,1,1,1,REST
1765205523.8092139,-2,-4,-5,-4,-1,0,-1,0,REST
1765205523.8174653,-4,-3,-6,-1,0,-1,0,-2,REST
1765205523.8406239,0,3,8,2,-2,-2,1,1,REST
1765205523.8557038,-1,-2,-2,0,-1,0,-1,-2,REST
1765205523.8695433,-2,-7,-5,-5,0,0,-2,-1,REST
1765205523.877354,0,0,1,1,-2,-2,-2,-2,REST
1765205523.892365,-2,0,-5,-3,0,-3,0,-1,REST
1765205523.9155164,-3,-3,-8,-3,-2,-3,-2,0,REST
1765205523.9291847,0,-1,2,1,1,1,-1,0,REST
1765205523.937393,-1,-2,-3,-3,-1,-3,-2,0,REST
1765205523.9523993,0,2,2,1,-1,0,-1,-2,REST
1765205523.9757645,1,-4,4,1,-1,0,0,-1,REST
1765205523.9892411,1,5,4,0,-4,0,2,0,REST
1765205523.9974535,-1,-5,2,-2,-1,0,0,0,REST
1765205524.0123742,1,1,7,-1,-2,-2,-1,-1,REST
1765205524.0357468,-2,-3,-5,-1,-1,-2,-1,-2,REST
1765205524.049323,0,4,4,0,1,-2,-2,0,REST
1765205524.05744,0,3,5,0,-2,1,1,-2,REST
1765205524.0724387,-3,-8,-8,-1,-1,0,0,-1,REST
1765205524.0956252,-1,1,-3,-3,0,-2,0,1,REST
1765205524.1092274,-3,-7,-6,-3,1,-1,0,-1,REST
1765205524.117349,0,1,-5,-1,1,-1,0,0,REST
1765205524.132369,-2,1,-3,1,0,1,-2,-2,REST
1765205524.155617,1,5,6,0,-1,-1,-2,1,REST
1765205524.1780732,3,-2,4,1,0,1,-1,0,REST
1765205524.1925044,-2,-4,0,-1,-1,0,-1,-3,REST
1765205524.2159982,0,2,-1,0,0,-2,0,-1,REST
1765205524.2455585,-6,-7,-13,-8,-3,-1,-1,0,REST
1765205524.252536,1,1,6,4,-3,-2,-1,-1,REST
1765205524.283077,2,4,2,0,0,0,1,0,REST
1765205524.2980351,-3,7,0,-2,-2,-1,-3,0,REST
1765205524.312544,1,2,6,4,-1,-1,-2,0,REST
1765205524.3359487,-3,-7,-5,-1,0,0,0,0,REST
1765205524.3581169,-2,-5,-16,-8,0,-1,-2,-3,REST
1765205524.372394,-1,-5,1,0,-2,-2,0,0,REST
1765205524.396368,-3,-2,-4,-2,-1,0,-1,-1,REST
1765205524.4181569,1,-1,7,1,0,-1,0,0,REST
1765205524.440618,0,0,-4,-3,-1,-1,0,-2,REST
1765205524.4555686,-2,-6,-3,0,0,-2,0,-1,REST
1765205524.477841,2,2,-1,-3,1,0,0,1,REST
1765205524.484978,-1,-3,2,2,0,2,-1,-1,REST
1765205524.4923327,-1,-4,-4,-1,-1,-1,-2,-3,REST
1765205524.5156438,-2,5,5,0,0,-1,0,-1,REST
1765205524.5381014,-3,-3,-2,-2,-2,-1,0,0,REST
1765205524.5524082,-2,-3,-6,-1,2,1,0,-1,REST
1765205524.575593,-1,1,1,0,-2,0,-1,-1,REST
1765205524.5981984,0,0,-2,1,-1,-2,-2,-1,REST
1765205524.61242,-2,-1,-1,-3,0,-1,0,0,REST
1765205524.635537,-4,-7,-9,-5,-4,-2,0,-4,REST
1765205524.6581886,1,6,5,0,-2,-1,-1,1,REST
1765205524.6724494,1,-4,-1,0,-1,-1,0,0,REST
1765205524.6956563,0,-1,-1,-2,-2,0,-2,-2,REST
1765205524.7180753,-3,-6,-5,0,-2,-2,-2,-2,REST
1765205524.7324536,-5,-4,-5,-6,-2,-2,-1,-2,REST
1765205524.7631514,1,0,4,0,0,-1,1,1,REST
