Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765215120.6809688,1,3,4,-2,1,-3,0,2,REST
1765215120.704075,-2,-1,5,1,0,0,4,0,REST
1765215120.718347,-2,-1,-4,-2,-2,-1,0,-2,REST
1765215120.7411358,-5,-10,-6,4,3,2,-2,1,REST
1765215120.7641234,2,5,4,0,-1,0,0,-1,REST
1765215120.7868009,-2,0,2,-3,-1,2,2,-1,REST
1765215120.8012419,-7,-10,-7,-2,-1,0,-1,-3,REST
1765215120.8247535,4,9,2,-1,-1,-3,-1,-1,REST
1765215120.8387177,-3,-2,0,-4,-1,-1,-1,-3,REST
1765215120.8692055,2,1,3,0,-2,-1,0,0,REST
1765215120.8840787,1,-3,-2,-2,0,-1,-3,0,REST
1765215120.8983386,0,0,1,-2,-4,3,2,1,REST
1765215120.9208653,-2,0,-1,1,0,-2,-2,-1,REST
1765215120.94351,-1,-1,-10,-5,-4,-2,1,0,REST
1765215120.950885,-4,-3,-4,-2,-2,-5,-1,-3,REST
1765215120.9584563,-1,3,0,-1,-2,-1,1,0,REST
1765215120.9809053,0,-1,2,2,1,-2,-5,-1,REST
1765215121.0041482,1,2,3,2,0,0,-1,-2,REST
1765215121.018808,-4,-9,-11,-10,-3,-4,-1,-3,REST
1765215121.025791,-3,-3,1,-1,1,0,1,0,REST
1765215121.0408926,-3,-3,-2,-3,-2,3,0,-2,REST
1765215121.0641081,-1,-3,3,2,0,1,2,0,REST
1765215121.078474,1,-1,1,3,0,-4,-2,-1,REST
1765215121.1008868,0,-1,5,4,0,1,0,1,REST
1765215121.1243188,2,3,3,0,1,0,-1,0,REST
1765215121.1467228,-2,-5,-3,1,-2,-3,-2,-1,REST
1765215121.160898,2,2,-2,7,5,-2,0,2,REST
1765215121.184139,-4,-5,-7,-6,-3,1,2,-1,REST
1765215121.1984987,-4,-3,-5,-2,0,-1,0,-2,REST
1765215121.2214158,-2,0,-5,-7,-5,3,-2,0,REST
1765215121.2442076,-4,-3,-2,-6,-3,-2,-1,-1,REST
1765215121.257796,-3,-3,1,-2,-1,-2,-1,-2,REST
1765215121.2662015,0,2,6,-1,0,-1,-2,-1,REST
1765215121.2809105,0,0,-1,1,3,0,0,-1,REST
1765215121.3041618,3,2,6,2,-1,2,-2,0,REST
1765215121.317746,0,0,-6,-2,-1,-2,0,1,REST
1765215121.3258529,-1,1,1,0,0,-3,-1,-1,REST
1765215121.341249,-3,-4,-2,-4,-1,-5,1,-2,REST
1765215121.3641045,0,2,0,0,0,1,-3,-1,REST
1765215121.386635,-1,2,2,-1,1,-3,-1,0,REST
1765215121.4010537,0,1,2,0,-2,-1,-4,0,REST
1765215121.4241796,0,-4,-4,2,2,0,-1,-1,REST
1765215121.437808,-3,1,2,-2,-4,3,1,-1,REST
1765215121.4459722,-4,-1,1,-2,1,-5,0,-1,REST
1765215121.4609902,2,1,1,1,-2,0,-2,0,REST
1765215121.4840972,0,0,2,2,-1,-3,-1,-1,REST
1765215121.4977856,0,-1,-6,-1,1,-3,-2,-2,REST
1765215121.5060732,2,-1,-2,0,0,-1,-1,0,REST
1765215121.5209205,1,-1,-1,-1,1,-4,-5,0,REST
1765215121.5440438,-3,-2,1,0,-2,-2,0,-2,REST
1765215121.557679,0,1,1,-2,-3,2,-1,0,REST
1765215121.5661354,-3,-2,1,1,-1,2,0,0,REST
1765215121.5811272,2,3,9,3,-2,-2,-3,-2,REST
1765215121.6041718,-1,0,0,-1,-1,-2,1,0,REST
1765215121.6177285,0,2,-4,-2,-5,-4,-3,-1,REST
1765215121.6258962,1,-2,-1,8,6,-4,-2,-1,REST
1765215121.6408732,-4,-8,-5,-5,-3,0,1,-4,REST
1765215121.6641781,1,0,6,4,3,-2,-1,1,REST
1765215121.6866302,-3,-7,-7,-5,-3,-1,3,3,REST
1765215121.7009604,-2,-9,-4,0,5,-1,2,-1,REST
1765215121.7242835,-2,0,-4,-2,-1,2,-2,-2,REST
1765215121.7470882,0,1,-1,-2,-3,0,-3,-1,REST
1765215121.7609725,-1,-2,-5,-4,-7,1,1,0,REST
1765215121.7842133,0,-2,-4,-2,0,3,-3,-2,REST
1765215121.8070393,1,5,0,0,0,-5,-3,0,REST
1765215121.8209314,-3,-3,2,1,1,-1,0,-2,REST
1765215121.8441632,3,4,4,3,1,1,-1,2,REST
1765215121.866668,-2,0,0,-1,-2,2,0,0,REST
1765215121.880877,-2,0,-2,0,1,0,1,-2,REST
1765215121.9041054,-2,-1,-1,-1,-2,-3,0,-1,REST
1765215121.92655,-1,-3,-2,-2,3,-1,0,-1,REST
1765215121.9409122,1,2,-3,10,9,-2,0,-1,REST
1765215121.9641497,0,-4,-5,-6,-5,-1,-1,-2,REST
1765215121.986639,1,0,5,-1,0,0,-2,0,REST
1765215122.0009205,1,3,0,-1,-1,0,-2,-3,REST
1765215122.024236,-1,-6,0,-2,-3,0,-1,2,REST
1765215122.0466886,-4,-2,-12,-8,-5,0,1,0,REST
1765215122.0610204,-3,0,2,2,-2,-1,0,1,REST
1765215122.0841384,1,1,1,1,1,-4,-2,-1,REST
1765215122.106677,-4,-10,-7,-6,-4,-2,-1,0,REST
1765215122.1209788,0,-1,6,3,-1,-1,-3,-2,REST
1765215122.1442363,2,3,3,-2,-1,-3,-3,0,REST
1765215122.1666572,-2,-2,-2,-3,-1,1,2,-3,REST
1765215122.1809165,-3,-5,-8,-3,-3,0,-1,-1,REST
1765215122.2040856,-2,0,-6,-6,-1,1,-1,-3,REST
1765215122.2270882,0,1,3,1,-1,3,0,1,REST
1765215122.2409236,-1,4,-9,-3,2,-5,-1,-2,REST
1765215122.264109,1,-3,6,1,-2,-3,-2,0,REST
1765215122.286703,0,1,3,-2,3,1,0,-1,REST
1765215122.3091187,-2,-5,-2,1,-2,2,-2,1,REST
1765215122.3241894,3,1,8,4,2,1,-1,1,REST
1765215122.3467274,-1,-2,4,1,3,-2,-2,-3,REST
1765215122.360355,3,3,1,2,-1,0,-1,-2,REST
1765215122.3684704,0,3,6,-1,-2,-2,-1,-3,REST
1765215122.3835216,-3,0,2,-3,1,0,0,-2,REST
1765215122.4067523,-2,3,-4,-2,-2,-2,2,0,REST
1765215122.4203365,-3,-4,-4,-3,-3,-1,0,0,REST
1765215122.428481,2,4,11,7,4,2,-1,-1,REST
1765215122.4434097,-3,-4,0,-4,-5,0,-3,-2,REST
1765215122.4663768,0,-2,-1,0,0,-5,1,0,REST
1765215122.4803693,-1,-2,-2,-1,-1,3,2,-1,REST
1765215122.488558,0,0,0,0,-3,-1,-1,-1,REST
1765215122.503463,-2,0,0,-1,-1,0,-3,-1,REST
1765215122.5341253,0,0,-3,-2,-3,0,0,1,REST
1765215122.549531,1,2,0,4,0,-2,-1,2,REST
1765215122.5634267,-1,1,-6,-2,-2,-2,3,-1,REST
1765215122.5865934,-1,2,2,4,2,-1,-3,-2,REST
1765215122.6167362,-4,-7,-6,-7,-3,0,-2,-2,REST
1765215122.6234963,-2,-3,-4,-2,0,-1,-1,-3,REST
1765215122.6466272,0,0,7,8,7,-3,1,2,REST
1765215122.6690862,1,-3,-5,-3,-1,3,0,1,REST
1765215122.6834054,1,-3,3,2,-5,1,-2,1,REST
1765215122.7067118,-3,-4,-2,-3,-2,2,-1,-1,REST
1765215122.729677,-1,1,0,1,1,-4,-2,-1,REST
1765215122.7435572,-5,-3,-3,-5,-4,-3,0,-4,REST
1765215122.7666974,0,-4,-4,-4,-1,1,-3,0,REST
1765215122.789216,0,2,-3,-1,1,2,-3,0,REST
1765215122.8035407,2,1,3,-1,-2,-3,-2,-1,REST
1765215122.8266995,0,1,-8,-1,-2,-4,0,-1,REST
1765215122.849142,-2,-3,2,1,-4,1,1,-2,REST
1765215122.8634586,0,-5,1,-2,-2,0,0,0,REST
1765215122.8865895,1,4,1,-4,-1,0,-2,-3,REST
1765215122.909133,-7,-8,-11,-2,-1,-1,0,-2,REST
1765215122.923456,1,2,0,0,-1,-5,-1,-1,REST
1765215122.946715,-1,-1,-3,-1,-1,-1,1,0,REST
1765215122.9691882,-2,-2,6,-2,-2,2,0,1,REST
1765215122.983509,2,4,7,3,3,-4,-2,2,REST
1765215123.006732,-3,1,-1,1,1,-2,0,1,REST
1765215123.0366948,0,-1,-2,-4,-5,2,-2,1,REST
1765215123.0428872,-1,-5,-1,5,4,-4,-1,-3,REST
1765215123.0509164,0,4,8,3,2,1,0,-1,REST
