Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765205037.1324084,-1,1,0,-2,-1,-2,-3,-2,REST
1765205037.150954,1,4,7,3,1,0,0,1,REST
1765205037.1714647,-2,0,1,-2,-2,-3,-1,-2,REST
1765205037.1855907,0,0,-4,-2,-2,-2,0,0,REST
1765205037.1924162,0,1,-2,-1,-3,-2,-3,-2,REST
1765205037.2088978,0,-1,-2,-3,1,1,-1,0,REST
1765205037.2313044,-3,-3,-1,-1,-2,0,-1,-1,REST
1765205037.2456524,0,1,3,1,-1,-2,0,-3,REST
1765205037.2526457,1,0,5,1,0,-1,-1,2,REST
1765205037.269901,-1,-2,-6,-2,0,-2,0,-1,REST
1765205037.2916462,0,-1,2,0,-2,-2,0,1,REST
1765205037.3058138,-3,-3,-3,-3,0,-1,-1,-2,REST
1765205037.3124416,0,-1,-3,0,-2,-2,0,0,REST
1765205037.3288612,0,1,-1,0,-1,0,0,-1,REST
1765205037.3512685,-2,0,1,1,0,-2,-1,0,REST
1765205037.3656232,-3,-1,-3,-3,-2,-2,-2,-1,REST
1765205037.3726573,-2,2,1,-5,-2,-2,0,1,REST
1765205037.3888426,-2,-3,-2,-2,-1,-1,-1,-2,REST
1765205037.4112995,-2,1,-1,0,-1,-1,0,0,REST
1765205037.425605,2,2,6,5,1,-4,-1,0,REST
1765205037.4323926,-2,-5,-3,-3,-2,0,-3,-1,REST
1765205037.4487455,-1,1,3,1,-1,-1,0,-1,REST
1765205037.4711585,-1,-1,-5,-2,-1,0,-1,-1,REST
1765205037.4849157,-2,-6,-8,-2,-2,0,-2,-1,REST
1765205037.4940233,0,2,0,0,0,-2,-1,-1,REST
1765205037.5088565,0,0,3,-1,0,0,0,1,REST
1765205037.5312123,2,7,3,2,1,1,1,0,REST
1765205037.5448833,0,-5,-3,-3,-2,1,-1,-1,REST
1765205037.5538073,-2,0,3,3,-1,-1,0,0,REST
1765205037.5688798,-1,0,-1,-2,0,-1,-2,0,REST
1765205037.5912654,-2,-1,-4,-3,-2,-2,-1,-1,REST
1765205037.6049309,0,6,-1,-2,-4,-1,-1,-1,REST
1765205037.613879,2,-2,5,2,-2,-2,1,1,REST
1765205037.6288645,-2,1,6,2,0,-2,-1,-1,REST
1765205037.6512847,-2,-4,-5,0,-1,0,0,0,REST
1765205037.664879,2,2,1,-1,-4,-1,-1,-1,REST
1765205037.67393,-2,-4,-2,-1,-1,0,-1,0,REST
1765205037.6887562,0,-2,1,-2,2,-2,0,-1,REST
1765205037.711603,0,-3,0,1,0,-1,0,-2,REST
1765205037.724952,-2,-4,-2,-3,-1,-2,-1,-1,REST
1765205037.7399101,-2,3,-5,-4,-3,-2,-1,0,REST
1765205037.748814,0,1,3,0,-2,-1,-2,0,REST
1765205037.7714045,-2,-3,-7,-3,-1,0,-2,-1,REST
1765205037.7850718,-5,-3,0,-2,-2,0,-1,-1,REST
1765205037.7945848,1,-4,-3,0,-1,1,0,0,REST
1765205037.8089187,1,0,0,-1,0,-3,-2,0,REST
1765205037.8313434,0,-2,-2,-3,-3,1,0,-1,REST
1765205037.844916,-1,-2,-8,-1,0,2,-1,-2,REST
1765205037.8539777,0,3,1,2,-2,-2,-2,-2,REST
1765205037.8688538,-2,-6,-7,-1,-1,-2,-1,-2,REST
1765205037.8914359,-1,-5,-2,0,2,0,-1,0,REST
1765205037.9049032,0,2,10,19,6,1,-1,0,REST
1765205037.9139416,0,1,-2,-1,1,1,-1,-3,REST
1765205037.9287732,-3,-1,-2,-14,-5,-1,-1,-2,REST
1765205037.951294,-1,-3,-7,-4,-2,-1,-2,-1,REST
1765205037.9738047,-1,-1,-3,-1,-3,-2,-1,0,REST
1765205037.9888217,-1,-4,-2,0,-1,2,-1,-1,REST
1765205038.0105362,1,0,-3,-7,-2,-5,0,-1,REST
1765205038.0189376,-1,-1,0,1,0,0,-1,0,REST
1765205038.0337734,-1,3,1,-3,-2,-2,-1,-2,REST
1765205038.04877,-2,-2,2,-1,-1,-3,0,0,REST
1765205038.071326,-2,0,-1,-2,-1,-2,0,-3,REST
1765205038.0940182,-2,-3,-8,-1,-1,-1,-1,-2,REST
1765205038.1081529,2,1,5,-1,0,-1,-1,-1,REST
1765205038.114941,-3,-7,1,-4,0,-3,0,-2,REST
1765205038.1388054,2,-2,0,-1,0,0,0,0,REST
1765205038.1537206,-1,1,2,0,1,1,-2,-1,REST
1765205038.1683426,-3,0,-2,0,-1,0,-1,-1,REST
1765205038.1748757,-2,-2,-9,-1,0,-2,-1,0,REST
1765205038.1912737,1,2,3,3,-1,0,-2,-1,REST
1765205038.2137685,0,1,-2,-2,-2,-1,0,-2,REST
1765205038.2281,1,6,3,-3,-1,-1,-1,-1,REST
1765205038.2349367,1,-2,3,-1,-1,-1,-1,0,REST
1765205038.2588024,-1,-4,-3,1,-1,-1,0,-1,REST
1765205038.2737553,-1,-3,-6,-3,-2,-2,-2,0,REST
1765205038.2881498,-2,-1,-3,-2,-1,0,-1,-2,REST
1765205038.294908,1,-2,0,-1,0,0,-1,1,REST
1765205038.3117137,-2,1,0,-2,1,0,1,-3,REST
1765205038.317423,0,-5,0,0,-1,-1,-1,-2,REST
1765205038.33381,-2,-5,-3,-3,-4,-4,-2,1,REST
1765205038.348207,-1,0,-1,1,-1,0,-1,1,REST
1765205038.3549824,-1,-2,1,0,0,1,0,-1,REST
1765205038.371242,0,3,2,3,0,-1,0,0,REST
1765205038.3937824,0,0,2,1,-2,1,0,0,REST
1765205038.408188,1,-2,0,0,2,0,-2,0,REST
1765205038.4149263,-2,5,4,-1,-2,-1,2,0,REST
1765205038.4313986,-1,-5,-3,0,0,-2,-1,-1,REST
1765205038.4538653,1,7,5,3,0,-2,0,0,REST
1765205038.46743,-2,-3,1,-1,0,-2,-2,-1,REST
1765205038.4765232,-1,0,1,0,-1,-2,-2,1,REST
1765205038.4912677,-3,-5,-7,-3,-1,-1,-2,0,REST
1765205038.5139163,-1,-2,-2,0,-2,-2,-1,-3,REST
1765205038.5274022,0,6,-3,-1,-2,0,0,-3,REST
1765205038.5363564,-1,0,1,0,-1,-2,-1,-1,REST
1765205038.5512686,-1,-4,-5,0,-1,2,0,-1,REST
1765205038.5742562,1,0,2,-3,0,-2,0,0,REST
1765205038.587398,-4,-3,-7,-4,-3,-1,-1,-3,REST
1765205038.5963628,-1,1,2,-1,0,-2,-2,-1,REST
1765205038.6113272,-1,-2,2,2,1,-1,-1,0,REST
1765205038.6337805,0,-1,-2,-2,-1,0,-2,-1,REST
1765205038.6474988,-3,0,-6,-6,-1,-2,-2,0,REST
1765205038.6565702,0,-2,-3,1,-1,-3,-1,-1,REST
1765205038.671386,1,3,0,0,0,0,-1,-1,REST
1765205038.694278,0,-2,2,0,0,-1,-1,0,REST
