Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1765213389.0675268,-3,0,-1,-3,-6,-2,-1,-1,REST
1765213389.0899756,1,0,-1,7,2,-1,0,-1,REST
1765213389.1124504,-3,-3,0,-4,-4,1,0,1,REST
1765213389.1275039,0,2,2,-1,-1,-2,0,-1,REST
1765213389.150016,-3,-2,-2,-1,2,-1,-1,-2,REST
1765213389.1800182,1,-1,-3,2,-1,0,-1,-1,REST
1765213389.1874328,-1,0,3,-3,-10,1,2,1,REST
1765213389.2102976,1,1,0,-3,1,-2,0,-1,REST
1765213389.2399805,-3,-5,-8,-1,-2,0,-2,-2,REST
1765213389.2468562,-3,0,-1,1,7,0,-1,-1,REST
1765213389.2540047,-2,-2,-3,-5,-6,-1,-1,-3,REST
1765213389.270486,-1,1,1,0,-6,-3,0,0,REST
1765213389.2924845,0,-1,0,-1,-5,-4,0,-1,REST
1765213389.3068497,0,0,-1,6,6,1,-1,0,REST
1765213389.3137393,-5,-7,-9,2,7,2,0,-2,REST
1765213389.3299534,0,0,0,5,3,-1,-4,-1,REST
1765213389.3527832,-2,-1,2,-4,-7,0,1,-1,REST
1765213389.3669417,-1,1,-1,-4,0,-3,-1,0,REST
1765213389.3737152,-1,1,-3,0,0,-1,1,-1,REST
1765213389.3901064,-1,-2,-2,-1,-3,0,-2,0,REST
1765213389.41272,1,1,3,1,-1,0,-1,-1,REST
1765213389.4269698,2,0,1,-2,3,-1,-2,-2,REST
1765213389.4337285,-2,0,3,2,2,-3,-1,-1,REST
1765213389.4573975,-1,-3,-6,-3,0,0,0,-1,REST
1765213389.4724681,-4,-10,-19,0,1,-1,-3,-3,REST
1765213389.4868486,-2,0,3,-5,-3,0,-1,-1,REST
1765213389.493734,-1,-1,-2,-5,-4,-3,-2,-1,REST
1765213389.5175128,-2,-4,-2,2,5,-3,0,-2,REST
1765213389.5325644,3,-1,2,0,-5,0,-1,-2,REST
1765213389.5461385,0,1,0,-5,-5,1,-1,1,REST
1765213389.5551126,-4,-2,2,-3,5,1,0,-4,REST
1765213389.5699506,0,-1,0,-1,1,-3,0,0,REST
1765213389.592485,-1,0,2,4,6,2,0,-1,REST
1765213389.6062698,-2,0,-4,-2,-8,-4,0,-2,REST
1765213389.6152442,0,3,5,13,31,5,0,1,REST
1765213389.6300828,-4,-4,-7,-10,-2,-5,-2,-4,REST
1765213389.652673,2,3,3,-3,-1,-2,-2,1,REST
1765213389.6662295,-3,-3,-5,-8,-12,-3,-1,-3,REST
1765213389.6751342,-2,0,1,10,22,1,-1,-1,REST
1765213389.6901114,-2,-2,-1,-4,-2,2,1,-1,REST
1765213389.7124355,-1,1,4,8,-1,2,-1,1,REST
1765213389.7261748,0,-2,0,-2,-4,2,0,1,REST
1765213389.7351754,1,-1,-2,2,2,-2,-3,-2,REST
1765213389.7501483,-3,-4,-3,1,6,-1,-1,-2,REST
1765213389.772607,1,0,2,1,-4,1,0,0,REST
1765213389.7861352,-2,1,3,4,2,1,-1,1,REST
1765213389.7951102,-1,3,2,-11,-12,-3,-2,-1,REST
1765213389.810102,0,0,-2,0,4,-2,-2,-1,REST
1765213389.8325214,-3,-3,-3,-2,2,0,-3,-2,REST
1765213389.8461885,0,1,0,0,-1,-3,-2,0,REST
